idx,gates,phi_mean,phi_max,n_states_evaluated,n,density,noise,n_edges,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy
418,majority|majority|majority|and,0.11412990650968449,1.5084646278208194,16,4,0.3,0.05,6,0.0019252693016817979,0.8435755965411738,0.4331484792441524,0.07781107213267811,0.84233989397024,0.29081692921115576,0.07031482157769421,-0.001287058807416308
419,or|or|majority|copy,1.9995837587970144e-16,1.6442231770765645e-15,16,4,0.3,0.05,8,0.04272680499754378,1.5542756152142603,0.4605629399558076,0.051423412279525314,1.551811535627502,0.08726927005585106,0.12633344126357215,-0.02825815955276534
420,majority|and|and|copy,0.0,0.0,16,4,0.3,0.05,6,0.1344659304165874,0.1542150235432853,0.35090509710918677,0.21982538605531776,1.9042351794374461,-0.01097662190524562,0.014493001050985542,-0.08843854164037923
421,parity|copy|copy|and,0.0,0.0,16,4,0.3,0.05,6,0.18025980951326037,1.757870479962236,0.44959715567114555,0.21840711469956486,1.7809786412983049,-0.03179209484536316,0.1580662962776461,-0.13674131997803896
422,parity|and|parity|majority,0.0,0.0,16,4,0.3,0.05,5,0.5963057132793805,0.8107061954999146,0.4605629399558076,0.2118188547417196,1.6048342701973615,-0.062239250513482225,0.09087083537302824,-0.36287016712545417
423,or|and|copy|majority,0.0,0.0,16,4,0.3,0.05,9,0.21021284112221217,1.4947380264774934,0.41121691067482824,0.16412214823766816,1.9990262779865868,0.009582890115620524,0.1369087900019561,-0.13079965925165082
424,and|copy|copy|and,0.0,0.0,16,4,0.3,0.05,5,0.9613617982832157,0.8159245088498379,0.4605629399558076,0.4028393660638456,1.4857432962136752,-0.3368960695384021,0.0906142575158661,-0.5755313260168111
425,and|copy|copy|or,0.0,0.0,16,4,0.3,0.05,5,0.9969016042711503,0.8183003697316438,0.46604583209813866,0.3963848163811614,1.5050982184940391,-0.3370762398989846,0.09227062576448107,-0.5766885080042499
426,majority|or|and|or,0.0,0.0,16,4,0.3,0.05,5,0.2030078534091575,1.4892479037186912,0.45508004781347655,0.10346548464533672,2.0429201114561826,-0.02029497151316262,0.1310689842260309,-0.1427784934913423
427,and|majority|majority|parity,0.0,0.0,16,4,0.3,0.05,8,0.6035330229460709,1.5881314480760071,0.4166998028171593,0.23747228289851893,2.016557998799631,-0.07072368481950453,0.16054545327129055,-0.31198072279608446
428,majority|or|majority|majority,0.0,0.0,16,4,0.3,0.05,6,0.08077420130760893,0.691058027340189,0.3618708813938488,0.43402176153342004,0.6241211567762736,0.015334410573964058,0.057354862120967236,-0.044010053752869094
429,majority|parity|parity|majority,0.0,0.0,16,4,0.3,0.05,6,1.7201896662223088,0.8356735550035657,0.3728366656785109,0.7634497646038906,1.1342225053138664,-0.39789372608499596,0.1061097071745944,-0.6717743601885455
430,and|parity|or|parity,0.0,0.0,16,4,0.3,0.05,5,0.5470574518127167,2.1408091286521307,0.47701161638280076,0.18614430225602008,2.3073547197234587,6.661338147750939e-16,0.21403982007643715,-0.38219010485467586
431,majority|parity|majority|or,0.0,0.0,16,4,0.3,0.05,5,0.5984597661708362,2.2223554085523154,0.4057340185324972,0.2771328745532526,1.8053338926332607,0.030143965543592,0.2308049862142477,-0.4671959968644379
432,majority|majority|or|parity,0.03970173454176651,0.3176138763341321,16,4,0.3,0.05,8,0.462043877526213,2.437120393341758,0.4879774006674628,0.18670841433907068,2.323566887197538,0.29780501863403464,0.22654525670130318,-0.25173025060048837
433,copy|or|or|or,0.0,0.0,16,4,0.3,0.05,5,1.0517062091846072,0.6480505990410335,0.45508004781347655,0.3642117869567209,1.797426288007185,-0.32340075856339023,0.06685536564749422,-0.5906196749110332
434,and|copy|majority|and,0.0,0.0,16,4,0.3,0.05,5,1.0517062091846068,0.6480505990410337,0.44959715567114555,0.40190806468618984,1.7974262880071845,-0.32340075856339,0.06685536564749424,-0.5906196749110328
435,copy|majority|or|or,0.0,0.0,16,4,0.3,0.05,5,1.598020539372274,1.016808461659266,0.378319557820842,0.7499353056929495,1.2563916321639006,-0.38511543561585304,0.1308730932538595,-0.6692674563757498
436,majority|majority|parity|majority,0.0,0.0,16,4,0.3,0.05,5,0.4973252521793461,0.7761548364463033,0.3673537735361799,0.5540819335677457,0.48379456942326027,-0.009878960080805244,0.07803561121267326,-0.12066163739156477
437,majority|and|or|majority,0.0,0.0,16,4,0.3,0.05,7,1.096049347946722,0.7307950407068271,0.3892853421055041,0.5541009995995662,1.315326362376315,-0.3259666643627963,0.0790865095773824,-0.5935037305244341
438,majority|parity|copy|or,1.5084646278208194,1.5084646278208194,16,4,0.3,0.05,4,4.440892098500626e-16,2.8544121715361754,0.5153918613791181,0.07861974317683854,2.8544121715361754,1.4272060857680877,0.2378676809613479,-4.440892098500626e-16
439,and|copy|copy|parity,0.15212199698027445,1.5084646278208194,16,4,0.3,0.05,5,0.15226978228838872,1.4997027276460122,0.41121691067482824,0.10989926400219337,1.3474329453478338,0.34706485296557865,0.13898104642861173,-0.1286917373443529
440,parity|majority|majority|parity,0.017358640770883532,0.2777382523341365,16,4,0.3,0.2,7,0.020584364098245267,0.6974600220720291,0.89371141919996,0.06980459267371096,0.7958069378498063,0.40109781087944535,0.042891446907454445,0.024514960328588575
441,copy|majority|or|parity,0.555476504668273,0.555476504668273,16,4,0.3,0.2,5,0.0,1.1122876204505512,0.9046772034846221,0.03835767913493252,1.1122876204505507,0.5561438102252758,0.06951797627815952,4.440892098500626e-16
442,parity|parity|and|and,0.0,0.0,16,4,0.3,0.2,6,0.0956185422755067,0.800293812933139,0.9430574484809394,0.11084373699757588,1.0166690781750447,0.2780719051126378,0.0435184923183751,-0.050360759377766406
443,or|and|or|or,0.0,0.0,16,4,0.3,0.2,5,0.021471199747345793,0.9929705438900345,0.9101600956269531,0.06866236690765536,0.9714993441426327,0.08822648060771499,0.07927614255279054,-0.010930818775004791
444,copy|and|parity|and,0.0,0.0,16,4,0.3,0.2,6,0.10674133175297884,0.9148621512044817,0.9156429877692842,0.11339143411526369,0.8747906483707806,0.06952364638909848,0.08052400677955847,-0.04219248125147296
445,and|majority|parity|or,0.0,0.0,16,4,0.3,0.2,7,0.0730759468514881,0.8320646705206522,0.9101600956269531,0.15053107969970772,0.9058575509782869,0.35669301058826164,0.06668357745919996,0.006229797711981511
446,and|and|majority|and,0.0,0.0,16,4,0.3,0.2,5,0.01748832420190194,0.5514799572621065,0.8772627427729669,0.040877367311955015,0.8653983268099488,-3.3306690738754696e-16,0.046434251740539056,-0.009886069372435413
447,parity|and|or|or,0.0,0.0,16,4,0.3,0.2,4,0.09561854227550626,0.8342157153379124,0.9485403406232704,0.08467279653478689,1.0166690781750447,2.220446049250313e-16,0.07234480147855736,-0.033921902404774766
448,parity|copy|majority|and,0.5554765046682728,0.555476504668273,16,4,0.3,0.2,5,0.0,1.1122876204505512,0.9211258799116152,0.017663444034682677,1.1122876204505507,0.556143810225276,0.06951797627815944,1.1102230246251565e-16
449,parity|and|or|majority,0.0,0.0,16,4,0.3,0.2,7,0.022896658040697737,0.647297747899211,0.9485403406232704,0.03815319711185786,0.815231330093678,0.08073361304193884,0.05471536112982761,0.01433117935017314
450,or|parity|parity|and,0.005253882261176581,0.04203105808941227,16,4,0.3,0.2,9,0.03021232713454669,0.815522765193784,0.9211258799116152,0.07654938413562086,0.8520848697822929,0.48585896669412854,0.040424283410999344,0.0733449482675036
451,or|and|and|or,0.0,0.0,16,4,0.3,0.2,4,0.1077685572617666,1.1122876204505503,0.9101600956269531,0.10071815825364121,1.0045190631887837,0.1659372289706842,0.09907197191837293,-0.06212212621315105
452,or|and|copy|majority,0.0,0.0,16,4,0.3,0.2,7,0.15329866569448836,0.6788559790018991,0.8498482820613117,0.2697416493284224,0.674682357990681,0.23940518390274435,0.057687507101101605,-0.030547839668330745
453,and|parity|parity|copy,0.0,0.0,16,4,0.3,0.2,6,0.017488324201901495,0.5514799572621065,0.9156429877692842,0.038789390300956364,0.8653983268099488,2.220446049250313e-16,0.04643425174053911,-0.009886069372434747
454,or|and|copy|parity,0.0,0.0,16,4,0.3,0.2,5,0.13925037160705145,0.8230374723246872,0.9320916641962773,0.14974870382094732,0.7534409016874686,0.16260595589396876,0.07157114873128022,-0.01680226123237183
455,and|parity|and|copy,0.0,0.0,16,4,0.3,0.2,4,0.11354546070873717,0.5178557889403135,0.8827456349152979,0.13279499526779856,0.9987421597418142,2.7755575615628914e-16,0.04593484556275242,-0.06931883194315758
456,majority|and|parity|or,0.0,0.0,16,4,0.3,0.2,4,0.0956185422755067,1.1122876204505499,0.8991943113422911,0.08407984731731714,1.0166690781750445,0.18245336283713157,0.09551746023794379,-0.03392190240477494
457,majority|or|or|majority,0.020541276470325113,0.2191069490168013,16,4,0.3,0.2,7,0.09534170522655616,0.8869188338188998,0.888228527057629,0.130300753419565,0.908703148752154,0.39939239020601136,0.06859595917659699,-0.035310968733042625
458,copy|and|majority|parity,0.0,0.0,16,4,0.3,0.2,6,0.13907694020864803,0.6015974661032892,0.8772627427729669,0.1748137806463397,0.872502281383152,0.05821019766311175,0.05436931375649817,-0.07555595219213207
459,parity|parity|or|copy,0.0,0.0,16,4,0.3,0.2,5,0.0,0.8342157153379133,0.9156429877692842,0.035928082754035154,1.1122876204505507,4.440892098500626e-16,0.06951797627815949,3.3306690738754696e-16
460,majority|copy|majority|or,1.4211000419871105e-17,8.837038631213566e-17,16,4,0.3,0.2,8,0.0685276264089425,0.39447615184634666,0.8443653899189807,0.17087072848387852,0.8483534709320358,0.059226900527637016,0.03392218892006801,-0.020438981590958027
461,parity|copy|or|or,0.0,0.0,16,4,0.3,0.2,4,0.2627670222529268,0.7620057916481766,0.8717798506306359,0.2746108117725817,0.8495205981976244,0.08724825057263991,0.07180068510163257,-0.10909534177255487
462,and|or|copy|parity,0.0,0.0,16,4,0.3,0.2,5,0.06921503890142144,0.44780440532468635,0.89371141919996,0.10293565350045686,0.9536411056824439,0.13067589298780857,0.03373791977694393,-0.041669746394882745
463,and|copy|or|majority,0.0,0.0,16,4,0.3,0.2,4,0.11693550671994934,0.795362342245951,0.9485403406232704,0.09916256931075011,0.995352113730601,0.2535278177551807,0.06982208002456447,-0.07163371955547604
464,majority|and|majority|copy,0.0,0.0,16,4,0.3,0.2,4,0.19123708455101207,1.1122876204505512,0.9266087720539463,0.17115145345256957,0.9210505358995384,0.2970629208647142,0.10399793583913748,-0.10072151875553226
465,or|parity|majority|majority,0.017358640770883532,0.2777382523341365,16,4,0.3,0.2,7,0.04670851228803219,0.7550619345827716,0.8991943113422911,0.07764678014176926,0.719911451266853,0.43280884516161355,0.0470922238513156,0.009396771173938369
466,or|or|or|and,0.0,0.0,16,4,0.3,0.2,5,0.11964663808593379,0.9909263826481696,0.9156429877692842,0.10472097958510194,0.8712797445621816,0.23154107980106875,0.0865877577839649,-0.04264890116153808
467,and|copy|majority|or,0.0,0.0,16,4,0.3,0.2,6,0.1326967835811268,0.3989750380091208,0.9156429877692842,0.15635405555343374,0.8633127983609996,0.09590478907690037,0.02919746164955632,-0.05121131068137941
468,and|parity|copy|majority,0.0,0.0,16,4,0.3,0.2,6,0.04368134204769847,0.7065028181043016,0.9156429877692842,0.062168356162759265,0.7179655688813741,0.12882984299632325,0.055630594026434554,-0.0069740507324752045
469,and|or|parity|and,0.0,0.0,16,4,0.3,0.2,6,0.13827763424266637,1.0095201491432348,0.9101600956269531,0.12677097837714665,0.880211254460936,0.3524902517684172,0.07999201955317316,-0.044923944955525874
470,or|parity|or|or,0.0694345630835342,0.555476504668273,16,4,0.3,0.2,6,0.021386303536939266,0.9834218055737192,0.9540232327656015,0.060193525254019914,0.9676470533488059,0.4399229046775853,0.07731359266775555,-0.008807101917758464
471,and|copy|parity|copy,0.0,0.0,16,4,0.3,0.2,6,0.26276702225292636,0.7620057916481762,0.9156429877692842,0.26094177334133556,0.8495205981976244,0.08724825057264018,0.07180068510163258,-0.10909534177255475
472,or|or|parity|and,0.13886912616706826,0.555476504668273,16,4,0.3,0.2,7,0.02006163440301645,0.8590408120109552,0.9485403406232704,0.08957374156510907,0.9071092302489568,0.34028122518015436,0.049850725214779124,2.220446049250313e-16
473,majority|copy|or|majority,0.0,0.0,16,4,0.3,0.2,5,0.09561854227550626,1.1122876204505503,0.9375745563386084,0.10138649565814722,1.0166690781750445,0.18245336283713118,0.09551746023794383,-0.03392190240477512
474,majority|parity|or|copy,0.0,0.0,16,4,0.3,0.2,7,0.19253014899950038,0.9553788445763947,0.9320916641962773,0.19741005545588183,0.9197574714510501,0.2580442161554063,0.0822019704291257,-0.06503614860041856
475,or|copy|or|or,0.0,0.0,16,4,0.3,0.2,8,0.009898381557345015,0.09769998437943705,0.8388824977766496,0.09803202442260495,0.6772138552230609,0.06089170463652799,0.006253889123312254,0.015053928748230583
476,and|and|and|majority,0.0,0.0,16,4,0.3,0.2,5,0.020061634403241158,0.3028970017861443,0.8772627427729669,0.053982707712179334,0.9071092302490129,3.3306690738754696e-16,0.025241416815482993,2.220446049250313e-16
477,and|majority|majority|parity,0.0,0.0,16,4,0.3,0.2,4,0.24037246365864418,0.4883000054157267,0.8662969584883048,0.19979480554927145,0.8719151567919076,-2.220446049250313e-16,0.04343147661347586,-0.09464124033149857
478,or|or|and|and,0.0,0.0,16,4,0.3,0.2,7,0.24562048995091468,0.5468010452598184,0.8717798506306359,0.18565401161679032,0.6699800736869557,0.05325301355183232,0.04876918368146685,-0.09054850169455286
479,and|copy|or|majority,0.0,0.0,16,4,0.3,0.2,6,0.09840502666035933,0.32590442893849003,0.9046772034846221,0.09184130568689806,0.8898910111678017,0.0,0.027996455776536224,-0.05329820012003994
480,and|or|copy|and,0.0,0.0,5,4,0.5,0.0,7,1.630693329598789,0.0,0.03289735285398626,0.40213263400990534,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
481,parity|majority|and|parity,0.0,0.0,4,4,0.5,0.0,7,1.6048425676587295,0.0,0.021931568569324173,0.49999999999999994,1.75,-1.0,0.0,-1.1556390622295665
482,parity|and|or|or,0.14285714285714285,1.0,7,4,0.5,0.0,10,0.448977603581727,1.9362781243765224,0.021931568569324173,0.16666666666666666,2.1800365325772657,-0.337290066617014,0.15848022120434693,-0.33930193794079777
483,copy|or|copy|and,0.0,0.0,7,4,0.5,0.0,13,0.6805958232684591,0.0,0.027414460711655216,0.16666666666666666,0.6685644431995963,-0.3372900666170139,0.0,-0.33729006661701383
484,or|or|or|copy,0.0,0.0,8,4,0.5,0.0,5,1.449203505429163,1.2940780188619434,0.027414460711655216,0.16666666666666666,1.9056390622295665,-1.0,0.1725796610312106,-1.0
485,or|or|and|and,0.0,0.0,5,4,0.5,0.0,11,0.893316290622858,5.169878828456423e-26,0.027414460711655216,0.40213263400990523,0.8683927290103627,-0.5435644431995963,0.0,-0.8683927290103627
486,parity|majority|and|majority,0.0,0.0,10,4,0.5,0.0,7,0.14595294236955159,2.5849394142282115e-26,0.03289735285398626,0.40213263400990523,2.1800365325772657,-0.13447053550223076,0.0,-0.13447053550223076
487,parity|and|majority|copy,0.0,0.0,6,4,0.5,0.0,6,1.4338343733773984,2.5849394142282115e-26,0.01644867642699313,0.0,2.0,-0.8112781244591329,0.0,-1.0487949406953985
488,or|and|and|or,0.0,0.0,7,4,0.5,0.0,9,0.44737344921989086,1.5290142728884288,0.027414460711655216,0.16666666666666666,2.2334585933443494,-0.38024081494414785,0.15883930917069264,-0.3802408149441481
489,copy|majority|and|parity,0.0,0.0,9,4,0.5,0.0,11,1.4112154965460726,0.6774212837880593,0.021931568569324173,0.16666666666666666,1.6774212838293645,-0.6962122601251459,0.16935532095734115,-0.6962122601251459
490,majority|or|majority|copy,0.0,0.0,8,4,0.5,0.0,6,1.5943609377704338,0.0,0.010965784284662087,0.0,2.4056390622295662,-1.0,0.0,-1.548794940695399
491,and|and|copy|and,0.3333333333333333,2.0,6,4,0.5,0.0,12,1.0118701998510415,0.0,0.021931568569324173,0.0,0.3372900666170139,-0.3372900666170139,0.0,-0.3372900666170139
492,and|and|copy|majority,0.05113600382500416,0.41503749927884376,10,4,0.5,0.0,10,1.0118701998510415,0.0,0.021931568569324173,0.0,0.3372900666170139,-0.3372900666170139,0.0,-0.3372900666170139
493,and|or|copy|majority,0.0,0.0,7,4,0.5,0.0,11,2.002399664348811,0.0,0.010965784284662087,0.0,1.198192411043098,-0.9544340029249649,0.0,-0.954434002924965
494,majority|copy|and|copy,0.0,0.0,8,4,0.5,0.0,8,0.7400879782512435,0.0,0.010965784284662087,0.0,1.271782221599798,-0.3372900666170139,0.0,-0.3372900666170139
495,copy|copy|parity|parity,0.0,0.0,16,4,0.5,0.0,10,0.0,3.9999999998347784,0.03289735285398626,0.5,4.0,1.0,0.25,0.0
496,majority|copy|copy|and,0.0,0.0,6,4,0.5,0.0,8,1.6048425676587295,2.5849394142282115e-26,0.021931568569324173,0.0,1.75,-1.0,0.0,-1.1556390622295665
497,or|parity|parity|majority,0.0,0.0,8,4,0.5,0.0,7,2.0,0.9999999999586945,0.0383802449963173,0.1815291467373729,2.0,-1.0,0.25,-1.0
498,and|majority|majority|or,0.0,0.0,8,4,0.5,0.0,5,1.630693329598789,2.5849394142282115e-26,0.027414460711655216,0.20120446821113044,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
499,copy|and|parity|or,0.0,0.0,8,4,0.5,0.0,6,1.0,2.9999999998760836,0.03289735285398626,0.33308289492489385,3.0,0.0,0.16666666666666666,-1.0
500,or|copy|copy|and,0.0,0.0,4,4,0.5,0.0,6,3.0,0.0,0.021931568569324173,0.0,1.0,-1.0,0.0,-1.0
501,and|majority|parity|copy,0.18446111079059724,0.8300749985576875,9,4,0.5,0.0,10,0.8960382326171691,0.0,0.03289735285398626,0.40213263400990523,0.8960382325345575,-0.8960382325345575,0.0,-0.8960382325345575
502,copy|or|copy|majority,0.0,0.0,9,4,0.5,0.0,10,1.1326404792929587,2.5849394142282115e-26,0.021931568569324173,0.0,1.5306390622295662,-0.7298425676587292,0.0,-0.9886994082884974
503,copy|majority|copy|parity,0.0,0.0,12,4,0.5,0.0,8,1.0871288863991928,2.5849394142282115e-26,0.0383802449963173,0.21812412686805496,1.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
504,copy|copy|and|parity,0.0,0.0,8,4,0.5,0.0,10,1.2479984461245612,2.5849394142282115e-26,0.027414460711655216,0.0003340013360053436,2.25,-1.0,0.0,-1.1556390622295665
505,or|parity|copy|copy,0.125,0.5,8,4,0.5,0.0,13,0.7915628893241577,1.8568441214515568,0.0383802449963173,0.09940291515148669,2.25,-0.5435644431995963,0.18275738446006415,-0.5612781244591329
506,majority|and|parity|or,0.0,0.0,9,4,0.5,0.0,7,1.2391743187123438e-10,0.0,0.01644867642699313,0.0,0.5435644431995963,0.0,0.0,0.0
507,copy|and|majority|and,0.0,0.0,8,4,0.5,0.0,11,1.0871288863991928,2.5849394142282115e-26,0.010965784284662087,0.0,1.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
508,and|or|or|copy,0.06917291654647396,0.41503749927884376,6,4,0.5,0.0,8,1.0118701998510415,2.5849394142282115e-26,0.010965784284662087,0.0,0.3372900666170139,-0.3372900666170139,0.0,-0.3372900666170139
509,parity|majority|or|copy,0.0,0.0,16,4,0.5,0.0,8,0.0,3.9999999998347784,0.043863137138648346,0.2512882891933577,4.0,0.0,0.3333333333333333,0.0
510,copy|parity|or|and,0.0,0.0,6,4,0.5,0.0,9,1.1915189394032806,0.0,0.021931568569324173,0.0,1.9746017527145814,-0.8112781244591327,0.0,-0.8241931879808171
511,or|copy|parity|or,0.0,0.0,8,4,0.5,0.0,6,1.9338343733773984,0.0,0.03289735285398626,0.3497110647143042,1.5,-1.0,0.0,-1.5
512,parity|majority|or|parity,0.0,0.0,10,4,0.5,0.0,7,0.8145070681208024,2.2467710562815366,0.0383802449963173,0.34891013021146033,1.9056390622295662,0.0,0.18723092136496974,-0.6100730651545312
513,copy|or|copy|copy,0.0,0.0,5,4,0.5,0.0,9,1.2935644431995965,0.0,0.021931568569324173,0.0,2.25,-1.0,0.0,-1.1556390622295665
514,or|copy|majority|majority,0.0,0.0,5,4,0.5,0.0,9,2.4338343733773984,0.0,0.027414460711655216,0.43700443689037444,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
515,majority|copy|or|parity,0.2905262494951907,0.41503749927884376,10,4,0.5,0.0,8,0.4605453006140543,3.351981616384851,0.03289735285398626,0.45534180126147955,2.7272170014624826,0.3318991569641856,0.31348515222595424,-0.3766144718101816
516,parity|parity|or|or,0.0,0.0,6,4,0.5,0.0,9,1.6225562489182659,0.9999999999586947,0.03289735285398626,0.18158871603452817,2.0,-0.8112781244591329,0.16666666666666666,-1.0
517,copy|copy|majority|copy,0.0,0.0,4,4,0.5,0.0,7,3.0,0.0,0.021931568569324173,0.0003340013360053436,1.0,-1.0,0.0,-1.0
518,majority|majority|parity|copy,0.0,0.0,6,4,0.5,0.0,9,2.188721875540867,0.0,0.01644867642699313,0.0,1.8112781244591325,-1.0,0.0,-1.0
519,and|or|majority|and,0.0,0.0,4,4,0.5,0.0,6,2.4338343733773984,0.0,0.021931568569324173,0.0,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
520,copy|or|parity|and,0.0,0.0,16,4,0.5,0.05,10,0.05927744523689071,0.31815411456189446,0.4166998028171593,0.08953523444732275,1.2014469506915504,0.03309576397139713,0.0261690575069176,-0.02922900020985858
521,copy|majority|copy|parity,0.0,0.0,16,4,0.5,0.05,9,0.8125426837947325,1.740857609981338,0.5153918613791181,0.33642122995053336,2.041869487741443,-0.0846931771867252,0.20729920296208584,-0.5185737454524753
522,majority|and|or|majority,0.0,0.0,16,4,0.5,0.05,12,0.8299724978727778,0.7303599901015079,0.4331484792441524,0.440203318389931,1.339209073477513,-0.24819356945840798,0.0732969310986259,-0.4381257531890981
523,or|or|or|and,1.438541908629796e-16,1.103950882080045e-15,16,4,0.5,0.05,11,0.020120783871175885,0.15811090771070968,0.35090509710918677,0.04381597925727942,0.6432613917041206,0.05549424824088456,0.013180611835811776,0.0010827639721594506
524,majority|or|parity|parity,0.0,0.0,16,4,0.5,0.05,8,0.04134223566136175,0.9725838257447179,0.504426077094456,0.08029217185946846,1.6287707401053384,0.05170436589477273,0.08235016882176475,-0.026415796142759476
525,parity|parity|and|parity,0.0942790392388012,1.5084646278208191,16,4,0.5,0.05,8,0.05389660892074888,1.9409860910293346,0.4166998028171593,0.07395538981172133,1.9277871279095276,0.511705495271326,0.10376355627909306,0.018294677866480757
526,or|or|copy|copy,0.0,0.0,16,4,0.5,0.05,4,0.5470574518127167,2.140809128652131,0.42766558710182134,0.25708234170203065,2.307354719723458,-2.220446049250313e-16,0.2140398200764371,-0.42766871226511594
527,and|or|or|copy,0.0,0.0,16,4,0.5,0.05,8,0.9772677582848464,0.7751162572667463,0.3947682342478351,0.4404219406958738,1.2530669774805863,-0.20078151472267702,0.07878484121669997,-0.4643302081671381
528,majority|parity|or|copy,0.0,0.0,16,4,0.5,0.05,7,0.27862967286738183,1.16773233850178,0.4605629399558076,0.18813983809516355,0.9656291503504687,0.105209805914668,0.0777664511849518,0.0035299528227460963
529,or|and|parity|copy,0.0,0.0,16,4,0.5,0.05,5,0.8811975529139087,0.6175046175687484,0.4879774006674628,0.348363846240157,1.8217627969168824,-0.29310844922800317,0.04852950932621008,-0.7109544537859986
530,and|parity|parity|majority,0.0,0.0,16,4,0.5,0.05,9,0.03632690625469914,0.6348235386128465,0.3344564206821936,0.048247343813607096,1.7514410606210242,0.00202157038378048,0.05072482154571772,-0.007522361565246438
531,copy|copy|or|majority,0.0,0.0,16,4,0.5,0.05,6,0.2503523479116003,0.539060892264619,0.3673537735361799,0.30641350459515204,1.1683639193087454,1.6653345369377348e-16,0.05045372635349208,-0.0938186952140363
532,majority|copy|parity|majority,0.0,0.0,16,4,0.5,0.05,6,1.1833940178841722,2.854412171536175,0.3728366656785109,0.4531336215253477,1.6710181536520028,0.14505876588657196,0.31700502255266544,-0.4866247582526342
533,and|and|majority|or,2.3425453038675917e-17,2.3123871174138616e-16,16,4,0.5,0.05,11,0.09585451370048692,0.4200541508672109,0.3618708813938488,0.033029613802875966,0.8156427661242434,0.06635397874804722,0.039661294375322356,-0.051964507324794296
534,parity|copy|and|parity,0.0,0.0,16,4,0.5,0.05,5,0.027984418654778853,2.213147441783268,0.4331484792441524,0.050595442937685586,2.305340021670318,0.04435389447711913,0.18635815139867715,-0.023333155126592064
535,or|copy|and|or,0.0,0.0,16,4,0.5,0.05,8,0.6886395374954573,0.4571602486295865,0.41121691067482824,0.3024319114079978,1.4822650331991647,-0.26790171593713086,0.045280875398694055,-0.5116750850586094
536,or|parity|or|or,0.0,0.0,16,4,0.5,0.05,9,0.41708936528408636,0.5091989305931155,0.40025112639016613,0.16815304080544183,1.1205669948593038,-0.01036071195551913,0.027408440912786453,-0.3417799680592727
537,majority|copy|and|and,0.10669212143205041,0.7542323139104096,16,4,0.5,0.05,7,0.016208322678318954,0.7094907234338312,0.3728366656785109,0.08780790675068213,0.694826572813674,0.11434828147403386,0.054675006259653,-0.00231361624472895
538,parity|majority|parity|copy,0.0,0.0,16,4,0.5,0.05,10,0.4738012792622195,1.664924025424424,0.46604583209813866,0.18308714212030164,1.774093822081409,0.4704604210595166,0.09791101021368735,-0.3892912822866814
539,or|or|and|or,0.0,0.0,16,4,0.5,0.05,7,0.9379634551859115,0.7179029442004823,0.3618708813938488,0.5670177210964334,1.3403066664695216,-0.23847275505509097,0.07483669151053082,-0.4855261797954048
540,or|or|parity|or,0.0,0.0,16,4,0.5,0.05,8,0.5036252490021389,0.8636045172012548,0.4166998028171593,0.21744753503477368,1.4130148266297833,-0.15928828031149078,0.09857959905793602,-0.3368210164310512
541,majority|majority|copy|copy,0.0,0.0,16,4,0.5,0.05,8,0.8206622369685177,0.6605958780359524,0.4166998028171593,0.3019127619254218,1.4013786157736305,-0.27610197306220197,0.06519608969751554,-0.6709244289561367
542,parity|parity|copy|majority,0.0,0.0,16,4,0.5,0.05,9,0.5461131481297024,1.9124057760814246,0.40025112639016613,0.22193974882056403,1.6283909208682037,0.05730898882466007,0.14875429505547305,-0.30480218229909295
543,parity|and|copy|and,0.0,0.0,16,4,0.5,0.05,9,0.5470574518127167,1.7131404163870159,0.504426077094456,0.15158417754088682,2.3073547197234587,-0.155448429689087,0.11893384048067397,-0.4524489231484121
544,or|parity|parity|majority,0.05111182407433557,0.3176138763341323,16,4,0.5,0.05,10,0.17494317867063502,1.125066736713636,0.4879774006674628,0.14670373017104843,1.4243557953883486,0.6106968999620186,0.07218597017718732,-0.08552839853226119
545,parity|copy|parity|parity,0.0,0.0,16,4,0.5,0.05,6,0.9292475566673923,0.7308741310403364,0.40025112639016613,0.41957213954488654,1.9251646148687829,-0.3339383779807614,0.0789031300139363,-0.5730814362691492
546,parity|copy|and|parity,0.0,0.0,16,4,0.5,0.05,8,0.8849112795426279,1.0168084616592654,0.49346029280979387,0.36915239542011397,1.9695008919935475,-0.15544842968908723,0.06090617758669478,-0.735694450180757
547,and|parity|and|majority,0.0,0.0,16,4,0.5,0.05,12,0.12872144798054608,0.8179105821029362,0.41121691067482824,0.05618112154513078,1.1407390536527073,0.4560005307869627,0.04890564329677304,0.07868086687874343
548,and|parity|copy|or,2.0157322042806833e-17,2.501970210620191e-16,16,4,0.5,0.05,11,0.037469589649259616,0.673127658551973,0.3728366656785109,0.11736919905100629,0.7242158266234373,0.30037555808336946,0.04604082098694343,-0.008167550111847333
